ID,Wordform_ID,Example_ID,Index,Parameter_ID
convhistfamsjm-134-4,wanene-aunt,convhistfamsjm-134,4,
convhistfamsjm-134-5,tajtane-say-cncs,convhistfamsjm-134,5,
convhistfamsjm-134-6,najmo-grandmother,convhistfamsjm-134,6,
convhistfamsjm-134-7,pe-ess,convhistfamsjm-134,7,
convhistfamsjm-134-8,wire-1pro,convhistfamsjm-134,8,
convhistfamsjm-134-11,najmo-grandmother,convhistfamsjm-134,11,
convhistfamsjm-134-12,pano-fmr,convhistfamsjm-134,12,
convhistfamsjm-134-14,pano-fmr,convhistfamsjm-134,14,
convhistfamsjm-135-1,najmo-grandmother,convhistfamsjm-135,1,
convhistfamsjm-135-2,pano-fmr,convhistfamsjm-135,2,
convhistfamsjm-135-3,ti-hsy,convhistfamsjm-135,3,
convhistfamsjm-136-0,najmo-grandmother,convhistfamsjm-136,0,
convhistfamsjm-136-1,pano-fmr,convhistfamsjm-136,1,
convhistfamsjm-137-0,najmo-grandmother,convhistfamsjm-137,0,
convhistfamsjm-137-4,wa-thus,convhistfamsjm-137,4,
convhistfamsjm-137-6,taki-cnfrm,convhistfamsjm-137,6,
convhistfamsjm-137-9,wejsaj-cop-pfv,convhistfamsjm-137,9,
convhistfamsjm-138-0,najmo-grandmother,convhistfamsjm-138,0,
convhistfamsjm-138-1,pano-fmr,convhistfamsjm-138,1,
convhistfamsjm-138-3,papa-father,convhistfamsjm-138,3,
convhistfamsjm-139-0,e-e-yes,convhistfamsjm-139,0,
convhistfamsjm-140-0,tawara-too,convhistfamsjm-140,0,
convhistfamsjm-141-0,mmm-yes,convhistfamsjm-141,0,
convhistfamsjm-142-0,tawara-too,convhistfamsjm-142,0,
convhistfamsjm-142-1,taji-foc,convhistfamsjm-142,1,
convhistfamsjm-142-3,wejsape-cop-pfv,convhistfamsjm-142,3,
convhistfamsjm-143-0,irejpe-then,convhistfamsjm-143,0,
convhistfamsjm-144-0,irejpe-then,convhistfamsjm-144,0,
convhistfamsjm-144-1,wa-thus,convhistfamsjm-144,1,
convhistfamsjm-144-2,ma-rst,convhistfamsjm-144,2,
convhistfamsjm-144-3,keyatapejsejne-grow-plur-pst-pl,convhistfamsjm-144,3,
convhistfamsjm-145-0,e-e-yes,convhistfamsjm-145,0,
convhistfamsjm-146-1,wa-thus,convhistfamsjm-146,1,
convhistfamsjm-146-2,re-emp,convhistfamsjm-146,2,
convhistfamsjm-146-4,taji-foc,convhistfamsjm-146,4,
convhistfamsjm-146-6,chi-cop-ipfv,convhistfamsjm-146,6,
convhistfamsjm-146-7,wejsaj-cop-pfv,convhistfamsjm-146,7,
convhistfamsjm-146-8,ti-hsy,convhistfamsjm-146,8,
convhistfamsjm-146-9,tapeke-say-prog-tr,convhistfamsjm-146,9,
convhistfamsjm-146-10,ma-rst,convhistfamsjm-146,10,
convhistfamsjm-146-11,papa-father,convhistfamsjm-146,11,
convhistfamsjm-146-12,pano-fmr,convhistfamsjm-146,12,
convhistfamsjm-147-1,wa-thus,convhistfamsjm-147,1,
convhistfamsjm-147-3,tapeke-say-prog-tr,convhistfamsjm-147,3,
convhistfamsjm-147-5,ti-hsy,convhistfamsjm-147,5,
convhistfamsjm-147-6,papa-father,convhistfamsjm-147,6,
convhistfamsjm-147-7,pano-fmr,convhistfamsjm-147,7,
convhistfamsjm-148-0,tawara-too,convhistfamsjm-148,0,
convhistfamsjm-148-1,wire-1pro,convhistfamsjm-148,1,
convhistfamsjm-148-3,wire-1pro,convhistfamsjm-148,3,
convhistfamsjm-149-0,mewe-2-kill-ipfv,convhistfamsjm-149,0,
convhistfamsjm-149-1,wire-1pro,convhistfamsjm-149,1,
convhistfamsjm-149-2,ya-erg,convhistfamsjm-149,2,
convhistfamsjm-149-3,tapeke-say-prog-tr,convhistfamsjm-149,3,
convhistfamsjm-149-5,ti-hsy,convhistfamsjm-149,5,
convhistfamsjm-150-1,wejsaj-cop-pfv,convhistfamsjm-150,1,
convhistfamsjm-150-2,ti-hsy,convhistfamsjm-150,2,
convhistfamsjm-150-3,yawo-loc,convhistfamsjm-150,3,
convhistfamsjm-150-4,pano-fmr,convhistfamsjm-150,4,
convhistfamsjm-151-0,wa-thus,convhistfamsjm-151,0,
convhistfamsjm-151-1,re-emp,convhistfamsjm-151,1,
convhistfamsjm-152-1,mai-lets-go,convhistfamsjm-152,1,
convhistfamsjm-152-2,tapeke-say-prog-tr,convhistfamsjm-152,2,
convhistfamsjm-153-0,wa-thus,convhistfamsjm-153,0,
convhistfamsjm-153-1,re-emp,convhistfamsjm-153,1,
convhistfamsjm-153-3,kwa-how,convhistfamsjm-153,3,
convhistfamsjm-153-4,neke-cntr,convhistfamsjm-153,4,
convhistfamsjm-153-5,ne-ints,convhistfamsjm-153,5,
convhistfamsjm-153-6,ana-1-3pro,convhistfamsjm-153,6,
convhistfamsjm-153-8,kuyari-tree-sp-pert,convhistfamsjm-153,8,
convhistfamsjm-154-0,tewi-3pro,convhistfamsjm-154,0,
convhistfamsjm-154-1,warai-like,convhistfamsjm-154,1,
convhistfamsjm-154-2,yemepike-eat-fruits-eggs-soup-prog-tr,convhistfamsjm-154,2,
convhistfamsjm-154-3,tuna-water,convhistfamsjm-154,3,
convhistfamsjm-154-4,jwaka-ill-aq,convhistfamsjm-154,4,
convhistfamsjm-154-8,tawara-too,convhistfamsjm-154,8,
convhistfamsjm-155-1,ma-rst,convhistfamsjm-155,1,
convhistfamsjm-155-2,tanemese-3p-leave-pst,convhistfamsjm-155,2,
convhistfamsjm-156-0,ijtepejsejne-3-go-plur-pst-pl,convhistfamsjm-156,0,
convhistfamsjm-157-0,papa-father,convhistfamsjm-157,0,
convhistfamsjm-157-1,pano-fmr,convhistfamsjm-157,1,
convhistfamsjm-157-2,ma-rst,convhistfamsjm-157,2,
convhistfamsjm-157-3,tajne-3-pl,convhistfamsjm-157,3,
convhistfamsjm-157-5,tepekepene-3-alone,convhistfamsjm-157,5,
convhistfamsjm-159-0,irejpe-then,convhistfamsjm-159,0,
convhistfamsjm-159-3,tawara-too,convhistfamsjm-159,3,
convhistfamsjm-159-4,ne-ints,convhistfamsjm-159,4,
convhistfamsjm-159-5,taji-foc,convhistfamsjm-159,5,
convhistfamsjm-160-0,tuna-water,convhistfamsjm-160,0,
convhistfamsjm-160-3,wejsape-cop-pfv,convhistfamsjm-160,3,
convhistfamsjm-161-0,tajne-3-pl,convhistfamsjm-161,0,
convhistfamsjm-161-2,ka-q,convhistfamsjm-161,2,
convhistfamsjm-161-3,minte-there-loc,convhistfamsjm-161,3,
convhistfamsjm-161-4,re-emp,convhistfamsjm-161,4,
convhistfamsjm-162-0,e-e-yes,convhistfamsjm-162,0,
convhistfamsjm-162-1,minte-there-loc,convhistfamsjm-162,1,
convhistfamsjm-162-2,re-emp,convhistfamsjm-162,2,
convhistfamsjm-162-3,tanemese-3p-leave-pst,convhistfamsjm-162,3,
convhistfamsjm-162-4,yawo-loc,convhistfamsjm-162,4,
convhistfamsjm-162-5,pano-fmr,convhistfamsjm-162,5,
convhistfamsjm-162-8,kwase-how,convhistfamsjm-162,8,
convhistfamsjm-162-9,neke-cntr,convhistfamsjm-162,9,
convhistfamsjm-162-10,ne-ints,convhistfamsjm-162,10,
convhistfamsjm-162-11,teseti-3-name-pert,convhistfamsjm-162,11,
convhistfamsjm-164-0,tawara-too,convhistfamsjm-164,0,
convhistfamsjm-164-1,n-ints,convhistfamsjm-164,1,
convhistfamsjm-164-2,taji-foc,convhistfamsjm-164,2,
convhistfamsjm-164-3,teseti-3-name-pert,convhistfamsjm-164,3,
convhistfamsjm-165-2,najpi-grandfather,convhistfamsjm-165,2,
convhistfamsjm-165-3,pan-fmr,convhistfamsjm-165,3,
convhistfamsjm-166-0,kwase-how,convhistfamsjm-166,0,
convhistfamsjm-166-1,neke-cntr,convhistfamsjm-166,1,
convhistfamsjm-166-2,ne-ints,convhistfamsjm-166,2,
convhistfamsjm-166-3,teseti-3-name-pert,convhistfamsjm-166,3,
convhistfamsjm-166-4,tewi-3pro,convhistfamsjm-166,4,
convhistfamsjm-167-0,wa-thus,convhistfamsjm-167,0,
convhistfamsjm-167-2,ta-say-ipfv,convhistfamsjm-167,2,
convhistfamsjm-167-3,wire-1pro,convhistfamsjm-167,3,
convhistfamsjm-167-4,taro-say-ipfv,convhistfamsjm-167,4,
convhistfamsjm-167-5,ta-like,convhistfamsjm-167,5,
convhistfamsjm-168-0,kwase-how,convhistfamsjm-168,0,
convhistfamsjm-168-1,neke-cntr,convhistfamsjm-168,1,
convhistfamsjm-168-2,ne-ints,convhistfamsjm-168,2,
convhistfamsjm-168-3,teseti-3-name-pert,convhistfamsjm-168,3,
convhistfamsjm-168-5,tewi-3pro,convhistfamsjm-168,5,
convhistfamsjm-169-0,aniki-who,convhistfamsjm-169,0,
convhistfamsjm-169-1,warai-like,convhistfamsjm-169,1,
convhistfamsjm-169-2,neke-cntr,convhistfamsjm-169,2,
convhistfamsjm-169-3,ne-ints,convhistfamsjm-169,3,
convhistfamsjm-169-4,tewi-3pro,convhistfamsjm-169,4,
convhistfamsjm-170-0,wire-1pro,convhistfamsjm-170,0,
convhistfamsjm-170-2,teseti-3-name-pert,convhistfamsjm-170,2,
convhistfamsjm-170-3,tewi-3pro,convhistfamsjm-170,3,
convhistfamsjm-170-4,taki-cnfrm,convhistfamsjm-170,4,
convhistfamsjm-170-5,tesekemi-prop-name-prop-nmlz,convhistfamsjm-170,5,
convhistfamsjm-171-1,teseti-3-name-pert,convhistfamsjm-171,1,
convhistfamsjm-172-2,tewenke-3-ignorant,convhistfamsjm-172,2,
convhistfamsjm-172-3,jra-neg,convhistfamsjm-172,3,
convhistfamsjm-173-0,aaa-ah,convhistfamsjm-173,0,
convhistfamsjm-174-0,tewi-3pro,convhistfamsjm-174,0,
convhistfamsjm-174-1,taki-cnfrm,convhistfamsjm-174,1,
convhistfamsjm-174-2,tewenke-3-ignorant,convhistfamsjm-174,2,
convhistfamsjm-174-3,jra-neg,convhistfamsjm-174,3,
convhistfamsjm-174-6,najpi-grandfather,convhistfamsjm-174,6,
convhistfamsjm-174-7,pano-fmr,convhistfamsjm-174,7,
convhistfamsjm-175-0,wa-thus,convhistfamsjm-175,0,
convhistfamsjm-175-1,re-emp,convhistfamsjm-175,1,
convhistfamsjm-175-2,yawo-loc,convhistfamsjm-175,2,
convhistfamsjm-175-3,pano-fmr,convhistfamsjm-175,3,
convhistfamsjm-175-4,pedrito-p,convhistfamsjm-175,4,
convhistfamsjm-175-5,pano-fmr,convhistfamsjm-175,5,
convhistfamsjm-175-6,ma-rst,convhistfamsjm-175,6,
convhistfamsjm-175-7,chiyawe-when,convhistfamsjm-175,7,
convhistfamsjm-175-8,muku-child,convhistfamsjm-175,8,
convhistfamsjm-175-10,iriyawe-then,convhistfamsjm-175,10,
convhistfamsjm-176-0,wa-thus,convhistfamsjm-176,0,
convhistfamsjm-176-1,re-emp,convhistfamsjm-176,1,
convhistfamsjm-176-2,tewisantomo-3pro-pl,convhistfamsjm-176,2,
convhistfamsjm-176-3,imukuru-3-child-pert,convhistfamsjm-176,3,
convhistfamsjm-176-4,ma-rst,convhistfamsjm-176,4,
convhistfamsjm-176-5,tanejse-3p-bring-pst,convhistfamsjm-176,5,
convhistfamsjm-177-0,meki-3-anim-dist,convhistfamsjm-177,0,
convhistfamsjm-177-1,pipi-younger-brother-of-woman,convhistfamsjm-177,1,
convhistfamsjm-177-3,pare-also,convhistfamsjm-177,3,
convhistfamsjm-178-0,tewisantomo-3pro-pl,convhistfamsjm-178,0,
convhistfamsjm-178-1,ma-rst,convhistfamsjm-178,1,
convhistfamsjm-178-2,tajne-3-pl,convhistfamsjm-178,2,
convhistfamsjm-178-4,pano-fmr,convhistfamsjm-178,4,
convhistfamsjm-178-5,ma-rst,convhistfamsjm-178,5,
convhistfamsjm-178-6,tanemese-3p-leave-pst,convhistfamsjm-178,6,
convhistfamsjm-178-7,wejsape-cop-pfv,convhistfamsjm-178,7,
convhistfamsjm-179-0,kwa-how,convhistfamsjm-179,0,
convhistfamsjm-179-2,tajne-3-pl,convhistfamsjm-179,2,
convhistfamsjm-179-4,tewi-3pro,convhistfamsjm-179,4,
convhistfamsjm-180-0,awata-surp,convhistfamsjm-180,0,
convhistfamsjm-180-1,weseyu-be-brave-acnnmlz,convhistfamsjm-180,1,
convhistfamsjm-180-2,pe-ess,convhistfamsjm-180,2,
convhistfamsjm-180-4,kwase-how,convhistfamsjm-180,4,
convhistfamsjm-180-6,wejsape-cop-pfv,convhistfamsjm-180,6,
convhistfamsjm-181-0,awata-surp,convhistfamsjm-181,0,
convhistfamsjm-181-1,panake-ear-prop,convhistfamsjm-181,1,
convhistfamsjm-181-2,jra-neg,convhistfamsjm-181,2,
convhistfamsjm-181-5,tawara-too,convhistfamsjm-181,5,
convhistfamsjm-181-6,n-ints,convhistfamsjm-181,6,
convhistfamsjm-181-7,taji-foc,convhistfamsjm-181,7,
convhistfamsjm-181-8,re-emp,convhistfamsjm-181,8,
convhistfamsjm-182-1,ente-here-loc,convhistfamsjm-182,1,
convhistfamsjm-182-2,ma-rst,convhistfamsjm-182,2,
convhistfamsjm-182-3,iyajteke-care-for-imp,convhistfamsjm-182,3,
convhistfamsjm-182-4,tapeke-say-prog-tr,convhistfamsjm-182,4,
convhistfamsjm-182-6,wa-thus,convhistfamsjm-182,6,
convhistfamsjm-182-7,re-emp,convhistfamsjm-182,7,
convhistfamsjm-183-0,aaa-ah,convhistfamsjm-183,0,
convhistfamsjm-183-1,kuyari-tree-sp-pert,convhistfamsjm-183,1,
convhistfamsjm-183-2,peke-about,convhistfamsjm-183,2,
convhistfamsjm-184-0,e-e-yes,convhistfamsjm-184,0,
convhistfamsjm-184-1,kuyari-tree-sp-pert,convhistfamsjm-184,1,
convhistfamsjm-185-0,wa-thus,convhistfamsjm-185,0,
convhistfamsjm-185-1,re-emp,convhistfamsjm-185,1,
convhistfamsjm-185-2,ma-rst,convhistfamsjm-185,2,
convhistfamsjm-185-3,tapeke-say-prog-tr,convhistfamsjm-185,3,
convhistfamsjm-185-4,awata-surp,convhistfamsjm-185,4,
convhistfamsjm-186-2,ti-hsy,convhistfamsjm-186,2,
convhistfamsjm-186-4,ejpina-often,convhistfamsjm-186,4,
convhistfamsjm-186-5,yawe-loc,convhistfamsjm-186,5,
convhistfamsjm-187-0,tajne-3-pl,convhistfamsjm-187,0,
convhistfamsjm-188-1,wejsaj-cop-pfv,convhistfamsjm-188,1,
convhistfamsjm-188-2,ti-hsy,convhistfamsjm-188,2,
convhistfamsjm-189-0,tawara-too,convhistfamsjm-189,0,
convhistfamsjm-189-1,wire-1pro,convhistfamsjm-189,1,
convhistfamsjm-189-3,wire-1pro,convhistfamsjm-189,3,
convhistfamsjm-189-4,tajtoj-say-circ-nmlz,convhistfamsjm-189,4,
convhistfamsjm-189-5,taji-foc,convhistfamsjm-189,5,
convhistfamsjm-189-6,papa-father,convhistfamsjm-189,6,
convhistfamsjm-189-7,pano-fmr,convhistfamsjm-189,7,
convhistfamsjm-190-0,pachitomo-older-sister-of-woman-pl,convhistfamsjm-190,0,
convhistfamsjm-191-0,tewisantomo-3pro-pl,convhistfamsjm-191,0,
convhistfamsjm-191-1,yakere-lk-with,convhistfamsjm-191,1,
convhistfamsjm-191-2,ma-rst,convhistfamsjm-191,2,
convhistfamsjm-191-4,tawara-too,convhistfamsjm-191,4,
convhistfamsjm-191-5,n-ints,convhistfamsjm-191,5,
convhistfamsjm-191-6,taji-foc,convhistfamsjm-191,6,
convhistfamsjm-192-0,wire-1pro,convhistfamsjm-192,0,
convhistfamsjm-192-2,tewisantomo-3pro-pl,convhistfamsjm-192,2,
convhistfamsjm-192-3,yakere-lk-with,convhistfamsjm-192,3,
convhistfamsjm-192-4,ma-rst,convhistfamsjm-192,4,
convhistfamsjm-193-0,tewi-3pro,convhistfamsjm-193,0,
convhistfamsjm-193-1,ma-rst,convhistfamsjm-193,1,
convhistfamsjm-193-2,ana-1-3pro,convhistfamsjm-193,2,
convhistfamsjm-193-3,yu-lk-starchy-food-pert,convhistfamsjm-193,3,
convhistfamsjm-193-4,warai-like,convhistfamsjm-193,4,
convhistfamsjm-193-5,yamanepeke-make-prog-tr,convhistfamsjm-193,5,
convhistfamsjm-193-6,chijpe-cop-pst,convhistfamsjm-193,6,
convhistfamsjm-193-7,muku-child,convhistfamsjm-193,7,
convhistfamsjm-193-8,ya-erg,convhistfamsjm-193,8,
convhistfamsjm-193-9,taro-say-ipfv,convhistfamsjm-193,9,
convhistfamsjm-193-10,papa-father,convhistfamsjm-193,10,
convhistfamsjm-193-11,pano-fmr,convhistfamsjm-193,11,
convhistfamsjm-194-1,tewi-3pro,convhistfamsjm-194,1,
convhistfamsjm-194-2,ma-rst,convhistfamsjm-194,2,
convhistfamsjm-195-1,pijke-dim,convhistfamsjm-195,1,
convhistfamsjm-196-0,wa-thus,convhistfamsjm-196,0,
convhistfamsjm-196-2,taki-cnfrm,convhistfamsjm-196,2,
convhistfamsjm-196-3,sere-bitter-manioc,convhistfamsjm-196,3,
convhistfamsjm-196-4,warai-like,convhistfamsjm-196,4,
convhistfamsjm-196-5,tayujwapeti-3p-burn-plur-ipfv,convhistfamsjm-196,5,
convhistfamsjm-196-6,wejsape-cop-pfv,convhistfamsjm-196,6,
convhistfamsjm-197-0,e-e-yes,convhistfamsjm-197,0,
convhistfamsjm-197-2,wa-thus,convhistfamsjm-197,2,
convhistfamsjm-197-3,re-emp,convhistfamsjm-197,3,
convhistfamsjm-197-4,tatu-3p-give-ipfv,convhistfamsjm-197,4,
convhistfamsjm-197-5,warai-like,convhistfamsjm-197,5,
convhistfamsjm-198-0,wa-thus,convhistfamsjm-198,0,
convhistfamsjm-198-1,re-emp,convhistfamsjm-198,1,
convhistfamsjm-198-3,wepi-come-acnnmlz,convhistfamsjm-198,3,
convhistfamsjm-198-4,yawe-loc,convhistfamsjm-198,4,
convhistfamsjm-198-7,ti-hsy,convhistfamsjm-198,7,
convhistfamsjm-199-0,wire-1pro,convhistfamsjm-199,0,
convhistfamsjm-200-0,wire-1pro,convhistfamsjm-200,0,
convhistfamsjm-201-0,papapijke-father-dim,convhistfamsjm-201,0,
convhistfamsjm-201-1,wa-thus,convhistfamsjm-201,1,
convhistfamsjm-201-2,re-emp,convhistfamsjm-201,2,
convhistfamsjm-202-1,yawe-loc,convhistfamsjm-202,1,
convhistfamsjm-202-2,papapijke-father-dim,convhistfamsjm-202,2,
convhistfamsjm-202-3,tase-say-pst,convhistfamsjm-202,3,
convhistfamsjm-202-4,ti-hsy,convhistfamsjm-202,4,
convhistfamsjm-202-5,ta-like,convhistfamsjm-202,5,
convhistfamsjm-203-0,wire-1pro,convhistfamsjm-203,0,
convhistfamsjm-203-2,re-emp,convhistfamsjm-203,2,
convhistfamsjm-203-4,ejne-1-2pro,convhistfamsjm-203,4,
convhistfamsjm-203-7,ti-hsy,convhistfamsjm-203,7,
convhistfamsjm-204-0,wa-thus,convhistfamsjm-204,0,
convhistfamsjm-204-1,re-emp,convhistfamsjm-204,1,
convhistfamsjm-204-2,ejte-house-npert,convhistfamsjm-204,2,
convhistfamsjm-205-1,ma-rst,convhistfamsjm-205,1,
convhistfamsjm-205-3,tajne-3-pl,convhistfamsjm-205,3,
convhistfamsjm-205-4,tuja-give-neg,convhistfamsjm-205,4,
convhistfamsjm-206-0,tajne-3-pl,convhistfamsjm-206,0,
convhistfamsjm-206-1,yeremaja-feed-neg,convhistfamsjm-206,1,
convhistfamsjm-208-0,tajne-3-pl,convhistfamsjm-208,0,
convhistfamsjm-208-1,tuja-give-neg,convhistfamsjm-208,1,
convhistfamsjm-208-3,ti-hsy,convhistfamsjm-208,3,
convhistfamsjm-208-6,pano-fmr,convhistfamsjm-208,6,
convhistfamsjm-209-0,tawara-too,convhistfamsjm-209,0,
convhistfamsjm-209-1,tapeke-say-prog-tr,convhistfamsjm-209,1,
convhistfamsjm-209-3,tajne-3-pl,convhistfamsjm-209,3,
convhistfamsjm-210-0,make-mom,convhistfamsjm-210,0,
convhistfamsjm-210-2,tayakarama-3p-tell-ipfv,convhistfamsjm-210,2,
convhistfamsjm-210-3,wejsape-cop-pfv,convhistfamsjm-210,3,
convhistfamsjm-210-4,tajnomo-piaroa,convhistfamsjm-210,4,
convhistfamsjm-210-6,yaye-loc,convhistfamsjm-210,6,
convhistfamsjm-211-1,wa-thus,convhistfamsjm-211,1,
convhistfamsjm-211-3,taji-foc,convhistfamsjm-211,3,
convhistfamsjm-211-4,papa-father,convhistfamsjm-211,4,
convhistfamsjm-211-5,pano-fmr,convhistfamsjm-211,5,
convhistfamsjm-211-7,ti-hsy,convhistfamsjm-211,7,
convhistfamsjm-211-8,wejsaj-cop-pfv,convhistfamsjm-211,8,
convhistfamsjm-211-9,ti-hsy,convhistfamsjm-211,9,
convhistfamsjm-212-0,tawara-too,convhistfamsjm-212,0,
convhistfamsjm-212-1,wire-1pro,convhistfamsjm-212,1,
convhistfamsjm-212-3,wa-thus,convhistfamsjm-212,3,
convhistfamsjm-212-4,re-emp,convhistfamsjm-212,4,
convhistfamsjm-212-5,wire-1pro,convhistfamsjm-212,5,
convhistfamsjm-212-6,kamprari-big-pert,convhistfamsjm-212,6,
convhistfamsjm-212-7,wire-1pro,convhistfamsjm-212,7,
convhistfamsjm-212-8,chi-cop-acnnmlz,convhistfamsjm-212,8,
convhistfamsjm-212-9,yawe-loc,convhistfamsjm-212,9,
convhistfamsjm-212-10,taki-cnfrm,convhistfamsjm-212,10,
convhistfamsjm-212-12,wire-1pro,convhistfamsjm-212,12,
convhistfamsjm-212-14,irejpe-then,convhistfamsjm-212,14,
convhistfamsjm-212-15,wire-1pro,convhistfamsjm-212,15,
convhistfamsjm-212-17,wire-1pro,convhistfamsjm-212,17,
convhistfamsjm-213-1,warai-like,convhistfamsjm-213,1,
convhistfamsjm-213-3,wire-1pro,convhistfamsjm-213,3,
convhistfamsjm-214-1,wejsaj-cop-pfv,convhistfamsjm-214,1,
convhistfamsjm-214-2,ti-hsy,convhistfamsjm-214,2,
convhistfamsjm-215-0,papa-father,convhistfamsjm-215,0,
convhistfamsjm-215-1,kampra-big,convhistfamsjm-215,1,
convhistfamsjm-215-3,ma-rst,convhistfamsjm-215,3,
convhistfamsjm-215-4,ti-hsy,convhistfamsjm-215,4,
convhistfamsjm-215-5,tatuse-3p-give-pst,convhistfamsjm-215,5,
convhistfamsjm-215-6,tawara-too,convhistfamsjm-215,6,
convhistfamsjm-215-7,taji-foc,convhistfamsjm-215,7,
convhistfamsjm-215-8,re-emp,convhistfamsjm-215,8,
convhistfamsjm-217-0,tewi-3pro,convhistfamsjm-217,0,
convhistfamsjm-217-1,ma-rst,convhistfamsjm-217,1,
convhistfamsjm-217-3,tawara-too,convhistfamsjm-217,3,
convhistfamsjm-217-4,taji-foc,convhistfamsjm-217,4,
convhistfamsjm-218-0,papa-father,convhistfamsjm-218,0,
convhistfamsjm-218-1,kampra-big,convhistfamsjm-218,1,
convhistfamsjm-219-0,iriyawe-then,convhistfamsjm-219,0,
convhistfamsjm-219-1,ma-rst,convhistfamsjm-219,1,
convhistfamsjm-219-2,wire-1pro,convhistfamsjm-219,2,
convhistfamsjm-219-7,wejsape-cop-pfv,convhistfamsjm-219,7,
convhistfamsjm-220-0,aaa-ah,convhistfamsjm-220,0,
convhistfamsjm-222-0,wire-1pro,convhistfamsjm-222,0,
convhistfamsjm-223-0,kwa-how,convhistfamsjm-223,0,
convhistfamsjm-223-2,tewi-3pro,convhistfamsjm-223,2,
convhistfamsjm-223-3,neke-cntr,convhistfamsjm-223,3,
convhistfamsjm-223-4,ne-ints,convhistfamsjm-223,4,
convhistfamsjm-224-0,wa-thus,convhistfamsjm-224,0,
convhistfamsjm-224-1,re-emp,convhistfamsjm-224,1,
convhistfamsjm-224-4,mekisantomo-dist-anim-pl,convhistfamsjm-224,4,
convhistfamsjm-224-5,yakere-lk-with,convhistfamsjm-224,5,
convhistfamsjm-224-6,toto-non-indian,convhistfamsjm-224,6,
convhistfamsjm-224-7,yakere-lk-with,convhistfamsjm-224,7,
convhistfamsjm-224-8,warotapeke-work-prog-tr,convhistfamsjm-224,8,
convhistfamsjm-224-9,chi-cop-ipfv,convhistfamsjm-224,9,
convhistfamsjm-224-10,wejsape-cop-pfv,convhistfamsjm-224,10,
convhistfamsjm-225-0,tewi-3pro,convhistfamsjm-225,0,
convhistfamsjm-225-1,weretaja-arrive-neg,convhistfamsjm-225,1,
convhistfamsjm-226-0,aaa-ah,convhistfamsjm-226,0,
convhistfamsjm-226-1,yawo-loc,convhistfamsjm-226,1,
convhistfamsjm-226-2,santo-s,convhistfamsjm-226,2,
convhistfamsjm-227-0,e-e-yes,convhistfamsjm-227,0,
convhistfamsjm-228-0,tewi-3pro,convhistfamsjm-228,0,
convhistfamsjm-228-1,taki-cnfrm,convhistfamsjm-228,1,
convhistfamsjm-228-2,yatam-adolescent,convhistfamsjm-228,2,
convhistfamsjm-228-3,pe-ess,convhistfamsjm-228,3,
convhistfamsjm-228-5,tewenke-3-ignorant,convhistfamsjm-228,5,
convhistfamsjm-228-6,jra-neg,convhistfamsjm-228,6,
convhistfamsjm-229-0,ana-1-3pro,convhistfamsjm-229,0,
convhistfamsjm-229-2,ma-rst,convhistfamsjm-229,2,
convhistfamsjm-229-3,taitapeke-3p-hear-prog-tr,convhistfamsjm-229,3,
convhistfamsjm-229-6,rui-older-brother,convhistfamsjm-229,6,
convhistfamsjm-229-8,wejsaj-cop-pfv,convhistfamsjm-229,8,
convhistfamsjm-229-9,papa-father,convhistfamsjm-229,9,
convhistfamsjm-230-0,ire-3ana-inan,convhistfamsjm-230,0,
convhistfamsjm-230-2,tewenke-3-ignorant,convhistfamsjm-230,2,
convhistfamsjm-230-3,tase-say-pst,convhistfamsjm-230,3,
convhistfamsjm-230-4,ta-like,convhistfamsjm-230,4,
convhistfamsjm-230-5,yawo-loc,convhistfamsjm-230,5,
convhistfamsjm-231-0,mmm-yes,convhistfamsjm-231,0,
convhistfamsjm-231-1,wire-1pro,convhistfamsjm-231,1,
convhistfamsjm-231-2,yewenke-lk-ignorant,convhistfamsjm-231,2,
convhistfamsjm-231-3,tapeke-say-prog-tr,convhistfamsjm-231,3,
convhistfamsjm-231-7,tewenke-3-ignorant,convhistfamsjm-231,7,
convhistfamsjm-231-8,jra-neg,convhistfamsjm-231,8,
convhistfamsjm-231-10,e-e-yes,convhistfamsjm-231,10,
convhistfamsjm-232-1,sa-eval,convhistfamsjm-232,1,
convhistfamsjm-232-3,yawe-loc,convhistfamsjm-232,3,
convhistfamsjm-233-2,yakaramake-tell-imp,convhistfamsjm-233,2,
convhistfamsjm-233-5,uyewenke-1-lk-ignorant,convhistfamsjm-233,5,
convhistfamsjm-233-6,tase-say-pst,convhistfamsjm-233,6,
convhistfamsjm-233-7,ti-hsy,convhistfamsjm-233,7,
convhistfamsjm-233-8,ta-like,convhistfamsjm-233,8,
convhistfamsjm-234-0,e-e-yes,convhistfamsjm-234,0,
convhistfamsjm-234-1,wire-1pro,convhistfamsjm-234,1,
convhistfamsjm-234-2,yewenke-lk-ignorant,convhistfamsjm-234,2,
convhistfamsjm-234-4,ma-rst,convhistfamsjm-234,4,
convhistfamsjm-234-5,taki-cnfrm,convhistfamsjm-234,5,
convhistfamsjm-234-7,wejsape-cop-pfv,convhistfamsjm-234,7,
convhistfamsjm-235-0,tayakaramaja-3p-tell-neg,convhistfamsjm-235,0,
convhistfamsjm-236-0,ejne-1-2pro,convhistfamsjm-236,0,
convhistfamsjm-236-2,taja-say-neg,convhistfamsjm-236,2,
convhistfamsjm-236-3,ti-hsy,convhistfamsjm-236,3,
