ID,Wordform_ID,Morph_ID,Index,Gloss_ID
yekemi-tooth-prop-nmlz-0,yekemi-tooth-prop-nmlz,ye-tooth-1,0,tooth
yekemi-tooth-prop-nmlz-1,yekemi-tooth-prop-nmlz,keprop,1,prop
yekemi-tooth-prop-nmlz-2,yekemi-tooth-prop-nmlz,minmlz,2,nmlz
yeri-tooth-pert-0,yeri-tooth-pert,ye-tooth,0,tooth
yeri-tooth-pert-1,yeri-tooth-pert,ripert,1,pert
chuk-smack-0,chuk-smack,chuk-smack,0,smack
yojtopo-eat-starch-circ-nmlz-0,yojtopo-eat-starch-circ-nmlz,yoj-eat-starch,0,eat-starch
yojtopo-eat-starch-circ-nmlz-1,yojtopo-eat-starch-circ-nmlz,toponmlz,1,"circ,nmlz"
tayapichi-3p-grab-ipfv-0,tayapichi-3p-grab-ipfv,ta-3,0,3p
tayapichi-3p-grab-ipfv-1,tayapichi-3p-grab-ipfv,yapichi-grab,1,grab
tayapichi-3p-grab-ipfv-2,tayapichi-3p-grab-ipfv,ri-zero,2,ipfv
kori-brassolis-sophorae-0,kori-brassolis-sophorae,kori-brassolis-sophorae,0,brassolis-sophorae
yotijpe-lk-meat-pert-pst-0,yotijpe-lk-meat-pert-pst,ylk,0,lk
yotijpe-lk-meat-pert-pst-1,yotijpe-lk-meat-pert-pst,oti-meat,1,meat
yotijpe-lk-meat-pert-pst-2,yotijpe-lk-meat-pert-pst,rupert-zero,2,pert
yotijpe-lk-meat-pert-pst-3,yotijpe-lk-meat-pert-pst,jpepst1,3,pst
teijpo-far-1-0,teijpo-far-1,teijpo-far,0,far
metetojpe-2-go-fut-0,metetojpe-2-go-fut,me2,0,2
metetojpe-2-go-fut-1,metetojpe-2-go-fut,te-go,1,go
metetojpe-2-go-fut-2,metetojpe-2-go-fut,tojpefut,2,fut
sawankuijpe-die-pst-0,sawankuijpe-die-pst,sawankui-die,0,die
sawankuijpe-die-pst-1,sawankuijpe-die-pst,jpepst1,1,pst
teri-go-ipfv-0,teri-go-ipfv,te-go,0,go
teri-go-ipfv-1,teri-go-ipfv,ri,1,ipfv
meteja-2-go-neg-0,meteja-2-go-neg,me2,0,2
meteja-2-go-neg-1,meteja-2-go-neg,te-go,1,go
meteja-2-go-neg-2,meteja-2-go-neg,janeg,2,neg
iyajteke-care-for-imp-0,iyajteke-care-for-imp,iyajte-care-for,0,care-for
iyajteke-care-for-imp-1,iyajteke-care-for-imp,keimp,1,imp
aya-ratomo-2-grandchild-pert-pl-0,aya-ratomo-2-grandchild-pert-pl,a2,0,2
aya-ratomo-2-grandchild-pert-pl-1,aya-ratomo-2-grandchild-pert-pl,ya-ra-grandchild,1,grandchild
aya-ratomo-2-grandchild-pert-pl-2,aya-ratomo-2-grandchild-pert-pl,rupert-zero,2,pert
aya-ratomo-2-grandchild-pert-pl-3,aya-ratomo-2-grandchild-pert-pl,tomopl,3,pl
tajnontomo-piaroa-pl-0,tajnontomo-piaroa-pl,tajnon-piaroa,0,piaroa
tajnontomo-piaroa-pl-1,tajnontomo-piaroa-pl,tomopl,1,pl
asane-2-mother-pert-0,asane-2-mother-pert,a2,0,2
asane-2-mother-pert-1,asane-2-mother-pert,sane-mother,1,mother
asane-2-mother-pert-2,asane-2-mother-pert,rupert-zero,2,pert
inajmo-3-grandmother-pert-0,inajmo-3-grandmother-pert,i31,0,3
inajmo-3-grandmother-pert-1,inajmo-3-grandmother-pert,najmo-grandmother,1,grandmother
inajmo-3-grandmother-pert-2,inajmo-3-grandmother-pert,rupert-zero,2,pert
ijtejakontomo-3-go-neg-pl-0,ijtejakontomo-3-go-neg-pl,ij3,0,3
ijtejakontomo-3-go-neg-pl-1,ijtejakontomo-3-go-neg-pl,te-go,1,go
ijtejakontomo-3-go-neg-pl-2,ijtejakontomo-3-go-neg-pl,janeg,2,neg
ijtejakontomo-3-go-neg-pl-3,ijtejakontomo-3-go-neg-pl,kontomopl,3,pl
pojteri-want-ipfv-0,pojteri-want-ipfv,pojte-want,0,want
pojteri-want-ipfv-1,pojteri-want-ipfv,ri,1,ipfv
ijtekontomo-3-go-ipfv-pl-0,ijtekontomo-3-go-ipfv-pl,ij3,0,3
ijtekontomo-3-go-ipfv-pl-1,ijtekontomo-3-go-ipfv-pl,te-go,1,go
ijtekontomo-3-go-ipfv-pl-2,ijtekontomo-3-go-ipfv-pl,ri-zero,2,ipfv
ijtekontomo-3-go-ipfv-pl-3,ijtekontomo-3-go-ipfv-pl,kontomopl,3,pl
tatakontomo-3p-say-ipfv-pl-0,tatakontomo-3p-say-ipfv-pl,ta-3,0,3p
tatakontomo-3p-say-ipfv-pl-1,tatakontomo-3p-say-ipfv-pl,ta-say,1,say
tatakontomo-3p-say-ipfv-pl-2,tatakontomo-3p-say-ipfv-pl,ri-zero,2,ipfv
tatakontomo-3p-say-ipfv-pl-3,tatakontomo-3p-say-ipfv-pl,kontomopl,3,pl
wepikontomo-come-ipfv-pl-0,wepikontomo-come-ipfv-pl,wepi-come,0,come
wepikontomo-come-ipfv-pl-1,wepikontomo-come-ipfv-pl,ri-zero,1,ipfv
wepikontomo-come-ipfv-pl-2,wepikontomo-come-ipfv-pl,kontomopl,2,pl
mujnajtejpe-bury-pst-1,mujnajtejpe-bury-pst,jpepst1,1,pst
ayakono-2-lk-younger-sister-of-woman-pert-0,ayakono-2-lk-younger-sister-of-woman-pert,a2,0,2
ayakono-2-lk-younger-sister-of-woman-pert-1,ayakono-2-lk-younger-sister-of-woman-pert,ylk,1,lk
ayakono-2-lk-younger-sister-of-woman-pert-2,ayakono-2-lk-younger-sister-of-woman-pert,akono-younger-sister-of-woman,2,younger-sister-of-woman
ayakono-2-lk-younger-sister-of-woman-pert-3,ayakono-2-lk-younger-sister-of-woman-pert,rupert-zero,3,pert
tapojtejpe-3p-want-pst-0,tapojtejpe-3p-want-pst,ta-3,0,3p
tapojtejpe-3p-want-pst-1,tapojtejpe-3p-want-pst,pojte-want,1,want
tapojtejpe-3p-want-pst-2,tapojtejpe-3p-want-pst,jpepst1,2,pst
takinori-3-younger-brother-pert-0,takinori-3-younger-brother-pert,it3,0,3
takinori-3-younger-brother-pert-1,takinori-3-younger-brother-pert,akino-younger-brother,1,younger-brother
takinori-3-younger-brother-pert-2,takinori-3-younger-brother-pert,ripert,2,pert
awo-uncle-0,awo-uncle,awo-uncle,0,uncle
nonorijpe-earth-pert-pst-0,nonorijpe-earth-pert-pst,nono-earth,0,earth
nonorijpe-earth-pert-pst-1,nonorijpe-earth-pert-pst,ripert,1,pert
nonorijpe-earth-pert-pst-2,nonorijpe-earth-pert-pst,jpepst1,2,pst
semekiri-defend-ipfv-0,semekiri-defend-ipfv,semeki-defend,0,defend
semekiri-defend-ipfv-1,semekiri-defend-ipfv,ri-ri,1,ipfv
ayakonotomo-2-lk-younger-sister-of-woman-pert-pl-0,ayakonotomo-2-lk-younger-sister-of-woman-pert-pl,a2,0,2
ayakonotomo-2-lk-younger-sister-of-woman-pert-pl-1,ayakonotomo-2-lk-younger-sister-of-woman-pert-pl,ylk,1,lk
ayakonotomo-2-lk-younger-sister-of-woman-pert-pl-2,ayakonotomo-2-lk-younger-sister-of-woman-pert-pl,akono-younger-sister-of-woman,2,younger-sister-of-woman
ayakonotomo-2-lk-younger-sister-of-woman-pert-pl-3,ayakonotomo-2-lk-younger-sister-of-woman-pert-pl,rupert-zero,3,pert
ayakonotomo-2-lk-younger-sister-of-woman-pert-pl-4,ayakonotomo-2-lk-younger-sister-of-woman-pert-pl,tomopl,4,pl
waimujakontomo-speak-neg-pl-0,waimujakontomo-speak-neg-pl,waimu-speak,0,speak
waimujakontomo-speak-neg-pl-1,waimujakontomo-speak-neg-pl,janeg,1,neg
waimujakontomo-speak-neg-pl-2,waimujakontomo-speak-neg-pl,kontomopl,2,pl
pojteke-want-imp-0,pojteke-want-imp,pojte-want,0,want
pojteke-want-imp-1,pojteke-want-imp,keimp,1,imp
ya-ratomo-grandchild-pl-0,ya-ratomo-grandchild-pl,ya-ra-grandchild,0,grandchild
ya-ratomo-grandchild-pl-1,ya-ratomo-grandchild-pl,tomopl,1,pl
upapa-1-father-pert-0,upapa-1-father-pert,u1,0,1
upapa-1-father-pert-1,upapa-1-father-pert,papa-father,1,father
upapa-1-father-pert-2,upapa-1-father-pert,rupert-zero,2,pert
taise-3p-put-pst-0,taise-3p-put-pst,ta-3,0,3p
taise-3p-put-pst-1,taise-3p-put-pst,i-put,1,put
taise-3p-put-pst-2,taise-3p-put-pst,sepst,2,pst
sukasemi-all-nmlz-0,sukasemi-all-nmlz,sukase-all,0,all-1
sukasemi-all-nmlz-1,sukasemi-all-nmlz,minmlz,1,nmlz
nankaja-find-neg-0,nankaja-find-neg,nanka-find,0,find
nankaja-find-neg-1,nankaja-find-neg,janeg,1,neg
nankajpe-find-pst-0,nankajpe-find-pst,nanka-find,0,find
nankajpe-find-pst-1,nankajpe-find-pst,jpepst1,1,pst
yejpejpe-bone-pst-0,yejpejpe-bone-pst,yejpe-bone,0,bone
yejpejpe-bone-pst-1,yejpejpe-bone-pst,jpepst1,1,pst
tanemejpe-3p-leave-pst-0,tanemejpe-3p-leave-pst,ta-3,0,3p
tanemejpe-3p-leave-pst-1,tanemejpe-3p-leave-pst,neme-leave,1,leave
tanemejpe-3p-leave-pst-2,tanemejpe-3p-leave-pst,jpepst1,2,pst
tayamanijpe-3p-make-pst-0,tayamanijpe-3p-make-pst,ta-3,0,3p
tayamanijpe-3p-make-pst-1,tayamanijpe-3p-make-pst,yamani-make,1,make
tayamanijpe-3p-make-pst-2,tayamanijpe-3p-make-pst,jpepst1,2,pst
tayujwari-3p-burn-ipfv-0,tayujwari-3p-burn-ipfv,ta-3,0,3p
tayujwari-3p-burn-ipfv-1,tayujwari-3p-burn-ipfv,yujwa-burn,1,burn
tayujwari-3p-burn-ipfv-2,tayujwari-3p-burn-ipfv,ri,2,ipfv
nankajpe-find-pst-acnnmlz-0,nankajpe-find-pst-acnnmlz,nanka-find,0,find
nankajpe-find-pst-acnnmlz-1,nankajpe-find-pst-acnnmlz,jpenmlz,1,"pst,acnnmlz"
eki-chicha-0,eki-chicha,eki-chicha,0,chicha
yeni-drink-acnnmlz-1-0,yeni-drink-acnnmlz-1,yeni-drink-1,0,drink
yeni-drink-acnnmlz-1-1,yeni-drink-acnnmlz-1,rinmlz-zero,1,acnnmlz
wepi-come-ipfv-0,wepi-come-ipfv,wepi-come,0,come
wepi-come-ipfv-1,wepi-come-ipfv,ri-zero,1,ipfv
inta-see-motimp-0,inta-see-motimp,in-see,0,see
inta-see-motimp-1,inta-see-motimp,tamotimp,1,motimp
yolanda-y-0,yolanda-y,yolanda-y,0,y
yamanke-make-imp-0,yamanke-make-imp,yaman-make,0,make
yamanke-make-imp-1,yamanke-make-imp,keimp,1,imp
meinta-2-see-motimp-0,meinta-2-see-motimp,me2,0,2
meinta-2-see-motimp-1,meinta-2-see-motimp,in-see,1,see
meinta-2-see-motimp-2,meinta-2-see-motimp,tamotimp,2,motimp
tuj-fall-0,tuj-fall,tuj-fall,0,fall
tanejse-3p-bring-pst-0,tanejse-3p-bring-pst,ta-3,0,3p
tanejse-3p-bring-pst-1,tanejse-3p-bring-pst,nej-bring,1,bring
tanejse-3p-bring-pst-2,tanejse-3p-bring-pst,sepst,2,pst
michisantomo-med-inan-pl-0,michisantomo-med-inan-pl,michisantomo-med-inan-pl,0,"med,inan,pl"
mewaijte-2-head-pert-0,mewaijte-2-head-pert,me2,0,2
mewaijte-2-head-pert-1,mewaijte-2-head-pert,waijte-head,1,head
mewaijte-2-head-pert-2,mewaijte-2-head-pert,rupert-zero,2,pert
intane-see-cncs-0,intane-see-cncs,in-see,0,see
intane-see-cncs-1,intane-see-cncs,tanecncs,1,cncs
ewine-here-all-0,ewine-here-all,ewine-here-all,0,"here,all"
waijterijpe-head-pert-pst-0,waijterijpe-head-pert-pst,waijte-head,0,head
waijterijpe-head-pert-pst-1,waijterijpe-head-pert-pst,ripert,1,pert
waijterijpe-head-pert-pst-2,waijterijpe-head-pert-pst,jpepst1,2,pst
tayeneja-3p-eat-meat-neg-0,tayeneja-3p-eat-meat-neg,ta-3,0,3p
tayeneja-3p-eat-meat-neg-1,tayeneja-3p-eat-meat-neg,yene-eat-meat,1,eat-meat
tayeneja-3p-eat-meat-neg-2,tayeneja-3p-eat-meat-neg,janeg,2,neg
tasojpajpe-3p-take-out-pst-0,tasojpajpe-3p-take-out-pst,ta-3,0,3p
tasojpajpe-3p-take-out-pst-1,tasojpajpe-3p-take-out-pst,sojpa-take-out,1,take-out
tasojpajpe-3p-take-out-pst-2,tasojpajpe-3p-take-out-pst,jpepst1,2,pst
meni-dist-inan-0,meni-dist-inan,meni-dist-inan,0,"dist,inan"
ante-fish-hook-0,ante-fish-hook,ante-fish-hook,0,fish-hook
taitojpe-3p-put-fut-0,taitojpe-3p-put-fut,ta-3,0,3p
taitojpe-3p-put-fut-1,taitojpe-3p-put-fut,i-put,1,put
taitojpe-3p-put-fut-2,taitojpe-3p-put-fut,tojpefut,2,fut
tatutojpe-3p-give-fut-0,tatutojpe-3p-give-fut,ta-3,0,3p
tatutojpe-3p-give-fut-1,tatutojpe-3p-give-fut,tu-give,1,give
tatutojpe-3p-give-fut-2,tatutojpe-3p-give-fut,tojpefut,2,fut
wejtetoj-go-down-circ-nmlz-0,wejtetoj-go-down-circ-nmlz,wejte-go-down,0,go-down
wejtetoj-go-down-circ-nmlz-1,wejtetoj-go-down-circ-nmlz,tojnmlz,1,"circ,nmlz"
mechijpe-2-cop-pst-0,mechijpe-2-cop-pst,me2,0,2
mechijpe-2-cop-pst-1,mechijpe-2-cop-pst,chi-cop,1,cop
mechijpe-2-cop-pst-2,mechijpe-2-cop-pst,jpepst1,2,pst
tayakaramajpe-3p-tell-pst-0,tayakaramajpe-3p-tell-pst,ta-3,0,3p
tayakaramajpe-3p-tell-pst-2,tayakaramajpe-3p-tell-pst,jpepst1,2,pst
yakaramajpe-tell-pst-1,yakaramajpe-tell-pst,jpepst1,1,pst
senkatoj-finish-circ-nmlz-1,senkatoj-finish-circ-nmlz,tojnmlz,1,"circ,nmlz"
mechawe-2-loc-0,mechawe-2-loc,me2,0,2
mechawe-2-loc-1,mechawe-2-loc,chawe-loc,1,loc
meempamijpe-2-learn-pst-0,meempamijpe-2-learn-pst,me2,0,2
meempamijpe-2-learn-pst-1,meempamijpe-2-learn-pst,empami-learn,1,learn
meempamijpe-2-learn-pst-2,meempamijpe-2-learn-pst,jpepst1,2,pst
patakase-take-out-sup-1,patakase-take-out-sup,septcp,1,sup
keyetase-grow-sup-1,keyetase-grow-sup,septcp,1,sup
yamanipeke-make-prog-tr-0,yamanipeke-make-prog-tr,yamani-make,0,make
yamanipeke-make-prog-tr-1,yamanipeke-make-prog-tr,pekeprog,1,"prog,tr"
metejpe-2-go-pst-0,metejpe-2-go-pst,me2,0,2
metejpe-2-go-pst-1,metejpe-2-go-pst,te-go,1,go
metejpe-2-go-pst-2,metejpe-2-go-pst,jpepst1,2,pst
ejyemekunu-1-2-five-pert-0,ejyemekunu-1-2-five-pert,ej12,0,1-2
ejyemekunu-1-2-five-pert-1,ejyemekunu-1-2-five-pert,yemekunu-five,1,five
ejyemekunu-1-2-five-pert-2,ejyemekunu-1-2-five-pert,rupert-zero,2,pert
uchi-1-cop-ipfv-0,uchi-1-cop-ipfv,u1,0,1
uchi-1-cop-ipfv-1,uchi-1-cop-ipfv,chi-cop,1,cop
uchi-1-cop-ipfv-2,uchi-1-cop-ipfv,ri-zero,2,ipfv
ijpuru-summit-pert-0,ijpuru-summit-pert,ijpu-summit,0,summit
ijpuru-summit-pert-1,ijpuru-summit-pert,rupert,1,pert
tiwiti-3-house-pert-0,tiwiti-3-house-pert,it3,0,3
tiwiti-3-house-pert-1,tiwiti-3-house-pert,iwiti-house,1,house
tiwiti-3-house-pert-2,tiwiti-3-house-pert,rupert-zero,2,pert
chijtoj-cop-circ-nmlz-0,chijtoj-cop-circ-nmlz,chij-cop,0,cop
chijtoj-cop-circ-nmlz-1,chijtoj-cop-circ-nmlz,tojnmlz,1,"circ,nmlz"
nemepeti-leave-plur-ipfv-0,nemepeti-leave-plur-ipfv,neme-leave,0,leave
nemepeti-leave-plur-ipfv-1,nemepeti-leave-plur-ipfv,plur1,1,plur
nemepeti-leave-plur-ipfv-2,nemepeti-leave-plur-ipfv,ri-zero,2,ipfv
mewe-2-kill-ipfv-0,mewe-2-kill-ipfv,me2,0,2
mewe-2-kill-ipfv-1,mewe-2-kill-ipfv,we-kill,1,kill
mewe-2-kill-ipfv-2,mewe-2-kill-ipfv,ri-zero,2,ipfv
tuja-give-neg-0,tuja-give-neg,tu-give,0,give
tuja-give-neg-1,tuja-give-neg,janeg,1,neg
yeremaja-feed-neg-1,yeremaja-feed-neg,janeg,1,neg
yamanepike-make-prog-tr-0,yamanepike-make-prog-tr,yamane-make,0,make
yamanepike-make-prog-tr-1,yamanepike-make-prog-tr,pikeprog,1,"prog,tr"
yujwapetipeke-burn-plur-prog-tr-0,yujwapetipeke-burn-plur-prog-tr,yujwa-burn,0,burn
yujwapetipeke-burn-plur-prog-tr-1,yujwapetipeke-burn-plur-prog-tr,plur1,1,plur
yujwapetipeke-burn-plur-prog-tr-2,yujwapetipeke-burn-plur-prog-tr,pekeprog,2,"prog,tr"
tayami-3p-pick-up-ipfv-0,tayami-3p-pick-up-ipfv,ta-3,0,3p
tayami-3p-pick-up-ipfv-1,tayami-3p-pick-up-ipfv,yami-pick-up,1,pick-up
tayami-3p-pick-up-ipfv-2,tayami-3p-pick-up-ipfv,ri-zero,2,ipfv
tatu-3p-give-ipfv-0,tatu-3p-give-ipfv,ta-3,0,3p
tatu-3p-give-ipfv-1,tatu-3p-give-ipfv,tu-give,1,give
tatu-3p-give-ipfv-2,tatu-3p-give-ipfv,ri-zero,2,ipfv
tayempeka-3p-offend-ipfv-0,tayempeka-3p-offend-ipfv,ta-3,0,3p
tayempeka-3p-offend-ipfv-1,tayempeka-3p-offend-ipfv,yempeka-offend,1,offend
tayempeka-3p-offend-ipfv-2,tayempeka-3p-offend-ipfv,ri-zero,2,ipfv
pachitom-older-sister-of-woman-pl-0,pachitom-older-sister-of-woman-pl,pachi-older-sister-of-woman,0,older-sister-of-woman
pachitom-older-sister-of-woman-pl-1,pachitom-older-sister-of-woman-pl,tompl,1,pl
takon-other-0,takon-other,takon-other,0,other
keyatapejsejne-grow-plur-pst-pl-1,keyatapejsejne-grow-plur-pst-pl,plur2,1,plur
keyatapejsejne-grow-plur-pst-pl-2,keyatapejsejne-grow-plur-pst-pl,sepst,2,pst
keyatapejsejne-grow-plur-pst-pl-3,keyatapejsejne-grow-plur-pst-pl,jnepl1,3,pl
kuyari-tree-sp-pert-0,kuyari-tree-sp-pert,kuya-tree-sp,0,"tree,sp"
kuyari-tree-sp-pert-1,kuyari-tree-sp-pert,ripert,1,pert
yemepike-eat-fruits-eggs-soup-prog-tr-0,yemepike-eat-fruits-eggs-soup-prog-tr,yeme-eat-fruits-eggs-soup,0,eat-fruits-eggs-soup
yemepike-eat-fruits-eggs-soup-prog-tr-1,yemepike-eat-fruits-eggs-soup-prog-tr,pikeprog,1,"prog,tr"
pachitomo-older-sister-of-woman-pl-0,pachitomo-older-sister-of-woman-pl,pachi-older-sister-of-woman,0,older-sister-of-woman
pachitomo-older-sister-of-woman-pl-1,pachitomo-older-sister-of-woman-pl,tomopl,1,pl
yu-lk-starchy-food-pert-0,yu-lk-starchy-food-pert,ylk,0,lk
yu-lk-starchy-food-pert-1,yu-lk-starchy-food-pert,u-starchy-food,1,starchy-food
yu-lk-starchy-food-pert-2,yu-lk-starchy-food-pert,rupert-zero,2,pert
yamanepeke-make-prog-tr-0,yamanepeke-make-prog-tr,yamane-make,0,make
yamanepeke-make-prog-tr-1,yamanepeke-make-prog-tr,pekeprog,1,"prog,tr"
tayujwapeti-3p-burn-plur-ipfv-0,tayujwapeti-3p-burn-plur-ipfv,ta-3,0,3p
tayujwapeti-3p-burn-plur-ipfv-1,tayujwapeti-3p-burn-plur-ipfv,yujwa-burn,1,burn
tayujwapeti-3p-burn-plur-ipfv-2,tayujwapeti-3p-burn-plur-ipfv,plur1,2,plur
tayujwapeti-3p-burn-plur-ipfv-3,tayujwapeti-3p-burn-plur-ipfv,ri-zero,3,ipfv
papapijke-father-dim-0,papapijke-father-dim,papa-father,0,father
papapijke-father-dim-1,papapijke-father-dim,pijkedim,1,dim
weretaja-arrive-neg-0,weretaja-arrive-neg,wereta-arrive,0,arrive
weretaja-arrive-neg-1,weretaja-arrive-neg,janeg,1,neg
santo-s-0,santo-s,santo-s,0,s
taitapeke-3p-hear-prog-tr-0,taitapeke-3p-hear-prog-tr,ta-3,0,3p
taitapeke-3p-hear-prog-tr-1,taitapeke-3p-hear-prog-tr,ita-hear,1,hear
taitapeke-3p-hear-prog-tr-2,taitapeke-3p-hear-prog-tr,pekeprog,2,"prog,tr"
rui-older-brother-0,rui-older-brother,rui-older-brother,0,older-brother
yakaramake-tell-imp-1,yakaramake-tell-imp,keimp,1,imp
tayakaramaja-3p-tell-neg-0,tayakaramaja-3p-tell-neg,ta-3,0,3p
tayakaramaja-3p-tell-neg-2,tayakaramaja-3p-tell-neg,janeg,2,neg
tewijna-there-ana-0,tewijna-there-ana,tewijna-there-ana,0,"there,ana"
tesaj-go-abs-nmlz-0,tesaj-go-abs-nmlz,te-go,0,go
tesaj-go-abs-nmlz-1,tesaj-go-abs-nmlz,sajnmlz,1,"abs,nmlz"
tonko-play-ipfv-0,tonko-play-ipfv,tonko-play,0,play
tonko-play-ipfv-1,tonko-play-ipfv,ri-zero,1,ipfv
wenkepija-forget-neg-0,wenkepija-forget-neg,wenkepi-forget-1,0,forget
wenkepija-forget-neg-1,wenkepija-forget-neg,janeg,1,neg
sawankuija-die-neg-0,sawankuija-die-neg,sawankui-die,0,die
sawankuija-die-neg-1,sawankuija-die-neg,janeg,1,neg
wejta-come-motimp-0,wejta-come-motimp,wej-come,0,come
wejta-come-motimp-1,wejta-come-motimp,tamotimp,1,motimp
jotitomo-hoti-pl-0,jotitomo-hoti-pl,joti-hoti,0,hoti
jotitomo-hoti-pl-1,jotitomo-hoti-pl,tomopl,1,pl
waruwarutomo-hoti-pl-0,waruwarutomo-hoti-pl,waruwaru-hoti,0,hoti
waruwarutomo-hoti-pl-1,waruwarutomo-hoti-pl,tomopl,1,pl
yawankatoj-kill-circ-nmlz-0,yawankatoj-kill-circ-nmlz,yawanka-kill,0,kill
yawankatoj-kill-circ-nmlz-1,yawankatoj-kill-circ-nmlz,tojnmlz,1,"circ,nmlz"
yamanpejteke-make-plur-pl-imp-0,yamanpejteke-make-plur-pl-imp,yaman-make,0,make
yamanpejteke-make-plur-pl-imp-1,yamanpejteke-make-plur-pl-imp,plur2,1,plur
yamanpejteke-make-plur-pl-imp-2,yamanpejteke-make-plur-pl-imp,tepl,2,pl
yamanpejteke-make-plur-pl-imp-3,yamanpejteke-make-plur-pl-imp,keimp,3,imp
poyeno-above-nmlz-0,poyeno-above-nmlz,poye-above,0,above
poyeno-above-nmlz-1,poyeno-above-nmlz,nonmlz,1,nmlz
yenepepejteke-send-away-plur-pl-imp-0,yenepepejteke-send-away-plur-pl-imp,yenepe-send-away,0,send-away
yenepepejteke-send-away-plur-pl-imp-1,yenepepejteke-send-away-plur-pl-imp,plur2,1,plur
yenepepejteke-send-away-plur-pl-imp-2,yenepepejteke-send-away-plur-pl-imp,tepl,2,pl
yenepepejteke-send-away-plur-pl-imp-3,yenepepejteke-send-away-plur-pl-imp,keimp,3,imp
joti-hoti-0,joti-hoti,joti-hoti,0,hoti
wejpejsejne-come-plur-pst-pl-0,wejpejsejne-come-plur-pst-pl,wej-come,0,come
wejpejsejne-come-plur-pst-pl-1,wejpejsejne-come-plur-pst-pl,plur2,1,plur
wejpejsejne-come-plur-pst-pl-2,wejpejsejne-come-plur-pst-pl,sepst,2,pst
wejpejsejne-come-plur-pst-pl-3,wejpejsejne-come-plur-pst-pl,jnepl1,3,pl
tewisanton-3pro-pl-0,tewisanton-3pro-pl,tewisanton-3pro-pl,0,"3pro,pl"
tatemeki-3p-defend-ipfv-0,tatemeki-3p-defend-ipfv,ta-3,0,3p
tatemeki-3p-defend-ipfv-1,tatemeki-3p-defend-ipfv,temeki-defend,1,defend
tatemeki-3p-defend-ipfv-2,tatemeki-3p-defend-ipfv,ri-zero,2,ipfv
tatemekija-3p-defend-neg-0,tatemekija-3p-defend-neg,ta-3,0,3p
tatemekija-3p-defend-neg-1,tatemekija-3p-defend-neg,temeki-defend,1,defend
tatemekija-3p-defend-neg-2,tatemekija-3p-defend-neg,janeg,2,neg
mepojteja-2-want-neg-0,mepojteja-2-want-neg,me2,0,2
mepojteja-2-want-neg-1,mepojteja-2-want-neg,pojte-want,1,want
mepojteja-2-want-neg-2,mepojteja-2-want-neg,janeg,2,neg
tampasaj-become-angry-abs-nmlz-0,tampasaj-become-angry-abs-nmlz,tampa-become-angry,0,become-angry
tampasaj-become-angry-abs-nmlz-1,tampasaj-become-angry-abs-nmlz,sajnmlz,1,"abs,nmlz"
wepejsejne-kill-plur-pst-pl-0,wepejsejne-kill-plur-pst-pl,we-kill,0,kill
wepejsejne-kill-plur-pst-pl-1,wepejsejne-kill-plur-pst-pl,plur2,1,plur
wepejsejne-kill-plur-pst-pl-2,wepejsejne-kill-plur-pst-pl,sepst,2,pst
wepejsejne-kill-plur-pst-pl-3,wepejsejne-kill-plur-pst-pl,jnepl1,3,pl
winijtane-sleep-cncs-0,winijtane-sleep-cncs,winij-sleep,0,sleep
winijtane-sleep-cncs-1,winijtane-sleep-cncs,tanecncs,1,cncs
wesare-kill-imn-0,wesare-kill-imn,we-kill,0,kill
wesare-kill-imn-1,wesare-kill-imn,sareimn,1,imn
memone-2-vagina-pert-0,memone-2-vagina-pert,me2,0,2
memone-2-vagina-pert-1,memone-2-vagina-pert,mone-vagina,1,vagina
memone-2-vagina-pert-2,memone-2-vagina-pert,rupert-zero,2,pert
tuke-give-imp-0,tuke-give-imp,tu-give,0,give
tuke-give-imp-1,tuke-give-imp,keimp,1,imp
turu-give-ipfv-0,turu-give-ipfv,tu-give,0,give
turu-give-ipfv-1,turu-give-ipfv,ri-ru,1,ipfv
yawankasare-kill-imn-0,yawankasare-kill-imn,yawanka-kill,0,kill
yawankasare-kill-imn-1,yawankasare-kill-imn,sareimn,1,imn
yawankapejsejne-kill-plur-pst-pl-0,yawankapejsejne-kill-plur-pst-pl,yawanka-kill,0,kill
yawankapejsejne-kill-plur-pst-pl-1,yawankapejsejne-kill-plur-pst-pl,plur2,1,plur
yawankapejsejne-kill-plur-pst-pl-2,yawankapejsejne-kill-plur-pst-pl,sepst,2,pst
yawankapejsejne-kill-plur-pst-pl-3,yawankapejsejne-kill-plur-pst-pl,jnepl1,3,pl
yaketepejsejne-cut-plur-pst-pl-0,yaketepejsejne-cut-plur-pst-pl,yakete-cut,0,cut
yaketepejsejne-cut-plur-pst-pl-1,yaketepejsejne-cut-plur-pst-pl,plur2,1,plur
yaketepejsejne-cut-plur-pst-pl-2,yaketepejsejne-cut-plur-pst-pl,sepst,2,pst
yaketepejsejne-cut-plur-pst-pl-3,yaketepejsejne-cut-plur-pst-pl,jnepl1,3,pl
tanai-3p-do-ipfv-0,tanai-3p-do-ipfv,ta-3,0,3p
tanai-3p-do-ipfv-1,tanai-3p-do-ipfv,nai-do,1,do
tanai-3p-do-ipfv-2,tanai-3p-do-ipfv,ri-zero,2,ipfv
taperi-3-arm-wing-pert-0,taperi-3-arm-wing-pert,it3,0,3
taperi-3-arm-wing-pert-1,taperi-3-arm-wing-pert,ape-arm-wing,1,arm-wing
