ID,Stem_ID,Value_ID,Wordformpart_ID,Form_ID
semokontomo-cry-ipfv-pl-2-pl,semo-cry,pl,semokontomo-cry-ipfv-pl-2,
yipirijpe-mountain-pert-pst-1-pert,yipi-mountain,pert,yipirijpe-mountain-pert-pst-1,
yipirijpe-mountain-pert-pst-2-pst,yipi-mountain,pst,yipirijpe-mountain-pert-pst-2,
asamonepeke-cry-prog-intr-1-prog,asamo-cry,prog,asamonepeke-cry-prog-intr-1,
semonepeke-cry-prog-intr-1-prog,semo-cry,prog,semonepeke-cry-prog-intr-1,
kukuru-answer-ipfv-1-ipfv,kuku-answer,ipfv,kukuru-answer-ipfv-1,
uyakerejtomo-1-lk-relative-pert-pl-0-1,akere-relative-1,1,uyakerejtomo-1-lk-relative-pert-pl-0,
uyakerejtomo-1-lk-relative-pert-pl-3-pert,akere-relative-1,pert,uyakerejtomo-1-lk-relative-pert-pl-3,
uyakerejtomo-1-lk-relative-pert-pl-4-pl,akere-relative-1,pl,uyakerejtomo-1-lk-relative-pert-pl-4,
kanawajne-canoe-pl-1-pl,kanawa-canoe,pl,kanawajne-canoe-pl-1,
ipejsape-put-plur-pfv-2-pfv,ipej-put-plur,pfv,ipejsape-put-plur-pfv-2,
uyawanka-1-kill-ipfv-0-1,yawanka-kill,1,uyawanka-1-kill-ipfv-0,
uyawanka-1-kill-ipfv-2-ipfv,yawanka-kill,ipfv,uyawanka-1-kill-ipfv-2,
meyawanka-2-kill-ipfv-0-2,yawanka-kill,2,meyawanka-2-kill-ipfv-0,
meyawanka-2-kill-ipfv-2-ipfv,yawanka-kill,ipfv,meyawanka-2-kill-ipfv-2,
mepeke-2-about-0-2,peke-about,2,mepeke-2-about-0,
yopoke-find-imp-1-imp,yopo-find,imp,yopoke-find-imp-1,
waimutepeke-speak-prog-intr-1-prog,waimu-speak,prog,waimutepeke-speak-prog-intr-1,
itapejteke-hear-plur-pl-imp-2-pl,itapej-hear-plur,pl,itapejteke-hear-plur-pl-imp-2,
itapejteke-hear-plur-pl-imp-3-imp,itapej-hear-plur,imp,itapejteke-hear-plur-pl-imp-3,
yawotom-lk-uncle-pert-pl-2-pert,awo-uncle,pert,yawotom-lk-uncle-pert-pl-2,
yawotom-lk-uncle-pert-pl-3-pl,awo-uncle,pl,yawotom-lk-uncle-pert-pl-3,
waimutomo-language-pl-1-pl,waimu-language,pl,waimutomo-language-pl-1,
mewara-2-like-0-2,wara-like,2,mewara-2-like-0,
takonojpe-other-pst-1-pst,takono-other,pst,takonojpe-other-pst-1,
yamija-pick-up-neg-1-neg,yami-pick-up,neg,yamija-pick-up-neg-1,
yopojpe-find-pst-1-pst,yopo-find,pst,yopojpe-find-pst-1,
yewukuja-answer-neg-1-neg,yewuku-answer,neg,yewukuja-answer-neg-1,
eseneja-see-self-neg-1-neg,esene-see-self,neg,eseneja-see-self-neg-1,
waimukontom-speak-ipfv-pl-1-ipfv,waimu-speak,ipfv,waimukontom-speak-ipfv-pl-1,
waimukontom-speak-ipfv-pl-2-pl,waimu-speak,pl,waimukontom-speak-ipfv-pl-2,
chimajpe-path-pst-1-pst,chima-path,pst,chimajpe-path-pst-1,
yarepejse-bring-plur-pst-2-pst,yarepej-bring-plur,pst,yarepejse-bring-plur-pst-2,
chimarijpe-path-pert-pst-1-pert,chima-path,pert,chimarijpe-path-pert-pst-1,
chimarijpe-path-pert-pst-2-pst,chima-path,pst,chimarijpe-path-pert-pst-2,
inonori-3-earth-pert-0-3,nono-earth,3,inonori-3-earth-pert-0,
inonori-3-earth-pert-2-pert,nono-earth,pert,inonori-3-earth-pert-2,
semekija-defend-neg-1-neg,semeki-defend,neg,semekija-defend-neg-1,
yakonojpe-lk-younger-sister-of-woman-pert-pst-2-pert,akono-younger-sister-of-woman,pert,yakonojpe-lk-younger-sister-of-woman-pert-pst-2,
yakonojpe-lk-younger-sister-of-woman-pert-pst-3-pst,akono-younger-sister-of-woman,pst,yakonojpe-lk-younger-sister-of-woman-pert-pst-3,
yenke-drink-imp-1-imp,yen-drink,imp,yenke-drink-imp-1,
sempinukuja-close-eyes-neg-1-neg,sempinuku-close-eyes,neg,sempinukuja-close-eyes-neg-1,
intojpano-see-fut-concl-1-fut,in-see,fut,intojpano-see-fut-concl-1,
meintojpano-2-see-fut-concl-0-2,in-see,2,meintojpano-2-see-fut-concl-0,
meintojpano-2-see-fut-concl-2-fut,in-see,fut,meintojpano-2-see-fut-concl-2,
mewenkepiri-2-forget-ipfv-0-2,wenkepi-forget-1,2,mewenkepiri-2-forget-ipfv-0,
mewenkepiri-2-forget-ipfv-2-ipfv,wenkepi-forget-1,ipfv,mewenkepiri-2-forget-ipfv-2,
mewenkepiri-2-forget-ipfv-1-0-2,wenkepi-forget-1,2,mewenkepiri-2-forget-ipfv-1-0,
mewenkepiri-2-forget-ipfv-1-2-ipfv,wenkepi-forget-1,ipfv,mewenkepiri-2-forget-ipfv-1-2,
peremekiri-speak-ipfv-1-ipfv,peremeki-speak,ipfv,peremekiri-speak-ipfv-1,
epepeke-escape-prog-tr-1-prog,epe-escape,prog,epepeke-escape-prog-tr-1,
yapejpetiri-grab-plur-ipfv-2-ipfv,yapejpeti-grab-plur,ipfv,yapejpetiri-grab-plur-ipfv-2,
wenkepija-forget-neg-1-1-neg,wenkepi-forget,neg,wenkepija-forget-neg-1-1,
itateke-hear-pl-imp-1-pl,ita-hear,pl,itateke-hear-pl-imp-1,
itateke-hear-pl-imp-2-imp,ita-hear,imp,itateke-hear-pl-imp-2,
waijteri-head-pert-1-pert,waijte-head,pert,waijteri-head-pert-1,
semopejnepeke-cry-plur-prog-intr-2-prog,semopej-cry-plur,prog,semopejnepeke-cry-plur-prog-intr-2,
meyipi-2-mountain-pert-0-2,yipi-mountain,2,meyipi-2-mountain-pert-0,
meyipi-2-mountain-pert-2-pert,yipi-mountain,pert,meyipi-2-mountain-pert-2,
mewaimuja-2-speak-neg-0-2,waimu-speak,2,mewaimuja-2-speak-neg-0,
mewaimuja-2-speak-neg-2-neg,waimu-speak,neg,mewaimuja-2-speak-neg-2,
menono-2-earth-pert-0-2,nono-earth,2,menono-2-earth-pert-0,
menono-2-earth-pert-2-pert,nono-earth,pert,menono-2-earth-pert-2,
itapeke-hear-prog-tr-1-prog,ita-hear,prog,itapeke-hear-prog-tr-1,
anajmotom-2-grandmother-pert-pl-0-2,najmo-grandmother,2,anajmotom-2-grandmother-pert-pl-0,
anajmotom-2-grandmother-pert-pl-2-pert,najmo-grandmother,pert,anajmotom-2-grandmother-pert-pl-2,
anajmotom-2-grandmother-pert-pl-3-pl,najmo-grandmother,pl,anajmotom-2-grandmother-pert-pl-3,
peremekija-speak-neg-1-neg,peremeki-speak,neg,peremekija-speak-neg-1,
semejke-defend-imp-1-imp,semej-defend,imp,semejke-defend-imp-1,
aya-ra-2-grandchild-pert-0-2,ya-ra-grandchild,2,aya-ra-2-grandchild-pert-0,
aya-ra-2-grandchild-pert-2-pert,ya-ra-grandchild,pert,aya-ra-2-grandchild-pert-2,
unono-1-earth-pert-0-1,nono-earth,1,unono-1-earth-pert-0,
unono-1-earth-pert-2-pert,nono-earth,pert,unono-1-earth-pert-2,
kerejne-old-pl-1-pl,kere-old,pl,kerejne-old-pl-1,
wejpejsape-come-plur-pfv-2-pfv,wejpej-come-plur,pfv,wejpejsape-come-plur-pfv-2,
keyamaja-raise-neg-1-neg,keyama-raise,neg,keyamaja-raise-neg-1,
yeneke-eat-meat-imp-1-imp,yene-eat-meat,imp,yeneke-eat-meat-imp-1,
serejne-bitter-manioc-pl-1-pl,sere-bitter-manioc,pl,serejne-bitter-manioc-pl-1,
wurijyantom-woman-pl-1-pl,wurijyan-woman,pl,wurijyantom-woman-pl-1,
tui-give-hort-1-hort,tu-give,hort,tui-give-hort-1,
chimakontomo-path-pl-1-pl,chima-path,pl,chimakontomo-path-pl-1,
tewine-3-from-1-0-3,wine-from-1,3,tewine-3-from-1-0,
winijsajkonton-sleep-pfv-pl-1-pfv,winij-sleep,pfv,winijsajkonton-sleep-pfv-pl-1,
winijsajkonton-sleep-pfv-pl-2-pl,winij-sleep,pl,winijsajkonton-sleep-pfv-pl-2,
winijpejse-sleep-plur-pst-2-pst,winijpej-sleep-plur,pst,winijpejse-sleep-plur-pst-2,
wepejsaj-kill-plur-pfv-2-pfv,wepej-kill-plur,pfv,wepejsaj-kill-plur-pfv-2,
menwa-2-glute-pert-0-2,nwa-glute,2,menwa-2-glute-pert-0,
menwa-2-glute-pert-2-pert,nwa-glute,pert,menwa-2-glute-pert-2,
yipitomojpe-mountain-pl-pst-1-pl,yipi-mountain,pl,yipitomojpe-mountain-pl-pst-1,
yipitomojpe-mountain-pl-pst-2-pst,yipi-mountain,pst,yipitomojpe-mountain-pl-pst-2,
yipikontomojpe-mountain-pl-pst-1-pl,yipi-mountain,pl,yipikontomojpe-mountain-pl-pst-1,
yipikontomojpe-mountain-pl-pst-2-pst,yipi-mountain,pst,yipikontomojpe-mountain-pl-pst-2,
yawaranatom-yawarana-pl-1-pl,yawarana-yawarana,pl,yawaranatom-yawarana-pl-1,
patatejpe-village-npert-pst-1-npert,pata-village,npert,patatejpe-village-npert-pst-1,
patatejpe-village-npert-pst-2-pst,pata-village,pst,patatejpe-village-npert-pst-2,
semakontomo-die-ipfv-pl-1-ipfv,sema-die,ipfv,semakontomo-die-ipfv-pl-1,
semakontomo-die-ipfv-pl-2-pl,sema-die,pl,semakontomo-die-ipfv-pl-2,
itunakontomojpe-3-water-pert-pl-pst-0-3,tuna-water,3,itunakontomojpe-3-water-pert-pl-pst-0,
itunakontomojpe-3-water-pert-pl-pst-2-pert,tuna-water,pert,itunakontomojpe-3-water-pert-pl-pst-2,
itunakontomojpe-3-water-pert-pl-pst-3-pl,tuna-water,pl,itunakontomojpe-3-water-pert-pl-pst-3,
itunakontomojpe-3-water-pert-pl-pst-4-pst,tuna-water,pst,itunakontomojpe-3-water-pert-pl-pst-4,
wejsajkontomo-cop-pfv-pl-1-pfv,wej-cop,pfv,wejsajkontomo-cop-pfv-pl-1,
wejsajkontomo-cop-pfv-pl-2-pl,wej-cop,pl,wejsajkontomo-cop-pfv-pl-2,
meinija-2-see-neg-0-2,ini-see,2,meinija-2-see-neg-0,
meinija-2-see-neg-2-neg,ini-see,neg,meinija-2-see-neg-2,
tairi-3p-put-ipfv-0-3,i-put,3,tairi-3p-put-ipfv-0,
tairi-3p-put-ipfv-2-ipfv,i-put,ipfv,tairi-3p-put-ipfv-2,
chimakontomojpe-path-pl-pst-1-pl,chima-path,pl,chimakontomojpe-path-pl-pst-1,
chimakontomojpe-path-pl-pst-2-pst,chima-path,pst,chimakontomojpe-path-pl-pst-2,
ipejse-put-plur-pst-2-pst,ipej-put-plur,pst,ipejse-put-plur-pst-2,
tepetijpe-go-plur-pst-1-pst,tepeti-go-plur,pst,tepetijpe-go-plur-pst-1,
tepeti-go-plur-ipfv-1-ipfv,tepeti-go-plur,ipfv,tepeti-go-plur-ipfv-1,
ini-see-ipfv-1-ipfv,ini-see,ipfv,ini-see-ipfv-1,
unajmotomo-1-grandmother-pert-pl-0-1,najmo-grandmother,1,unajmotomo-1-grandmother-pert-pl-0,
unajmotomo-1-grandmother-pert-pl-2-pert,najmo-grandmother,pert,unajmotomo-1-grandmother-pert-pl-2,
unajmotomo-1-grandmother-pert-pl-3-pl,najmo-grandmother,pl,unajmotomo-1-grandmother-pert-pl-3,
mesemekija-2-defend-neg-0-2,semeki-defend,2,mesemekija-2-defend-neg-0,
mesemekija-2-defend-neg-2-neg,semeki-defend,neg,mesemekija-2-defend-neg-2,
menonori-2-earth-pert-0-2,nono-earth,2,menonori-2-earth-pert-0,
menonori-2-earth-pert-2-pert,nono-earth,pert,menonori-2-earth-pert-2,
najpitomojne-grandfather-pl-pl-1-pl,najpi-grandfather,pl,najpitomojne-grandfather-pl-pl-1,
najpitomojne-grandfather-pl-pl-2-pl,najpi-grandfather,pl,najpitomojne-grandfather-pl-pl-2,
tetojpano-go-fut-concl-1-fut,te-go,fut,tetojpano-go-fut-concl-1,
uya-raton-1-grandchild-pert-pl-0-1,ya-ra-grandchild,1,uya-raton-1-grandchild-pert-pl-0,
uya-raton-1-grandchild-pert-pl-2-pert,ya-ra-grandchild,pert,uya-raton-1-grandchild-pert-pl-2,
uya-raton-1-grandchild-pert-pl-3-pl,ya-ra-grandchild,pl,uya-raton-1-grandchild-pert-pl-3,
yenepetojpano-send-away-fut-concl-1-fut,yenepe-send-away,fut,yenepetojpano-send-away-fut-concl-1,
unajpitomo-1-grandfather-pert-pl-0-1,najpi-grandfather,1,unajpitomo-1-grandfather-pert-pl-0,
unajpitomo-1-grandfather-pert-pl-2-pert,najpi-grandfather,pert,unajpitomo-1-grandfather-pert-pl-2,
unajpitomo-1-grandfather-pert-pl-3-pl,najpi-grandfather,pl,unajpitomo-1-grandfather-pert-pl-3,
ijtejpekontomo-3-go-pst-pl-0-3,te-go,3,ijtejpekontomo-3-go-pst-pl-0,
ijtejpekontomo-3-go-pst-pl-2-pst,te-go,pst,ijtejpekontomo-3-go-pst-pl-2,
ijtejpekontomo-3-go-pst-pl-3-pl,te-go,pl,ijtejpekontomo-3-go-pst-pl-3,
wanenetom-aunt-pl-1-pl,wanene-aunt,pl,wanenetom-aunt-pl-1,
najpitomo-grandfather-pl-1-pl,najpi-grandfather,pl,najpitomo-grandfather-pl-1,
utesaj-1-go-pfv-0-1,te-go,1,utesaj-1-go-pfv-0,
utesaj-1-go-pfv-2-pfv,te-go,pfv,utesaj-1-go-pfv-2,
yipijne-mountain-pl-1-pl,yipi-mountain,pl,yipijne-mountain-pl-1,
uyipi-1-mountain-pert-0-1,yipi-mountain,1,uyipi-1-mountain-pert-0,
uyipi-1-mountain-pert-2-pert,yipi-mountain,pert,uyipi-1-mountain-pert-2,
yipijpe-mountain-pst-1-pst,yipi-mountain,pst,yipijpe-mountain-pst-1,
yarepejteke-bring-plur-pl-imp-2-pl,yarepej-bring-plur,pl,yarepejteke-bring-plur-pl-imp-2,
yarepejteke-bring-plur-pl-imp-3-imp,yarepej-bring-plur,imp,yarepejteke-bring-plur-pl-imp-3,
seremanepeke-eat-prog-intr-1-prog,serema-eat,prog,seremanepeke-eat-prog-intr-1,
tayojmari-3p-mix-ipfv-0-3,yojma-mix,3,tayojmari-3p-mix-ipfv-0,
tayojmari-3p-mix-ipfv-2-ipfv,yojma-mix,ipfv,tayojmari-3p-mix-ipfv-2,
yaka-dig-out-ipfv-1-ipfv,yaka-dig-out,ipfv,yaka-dig-out-ipfv-1,
mewejka-2-fall-ipfv-0-2,wejka-fall,2,mewejka-2-fall-ipfv-0,
mewejka-2-fall-ipfv-2-ipfv,wejka-fall,ipfv,mewejka-2-fall-ipfv-2,
merejne-2pro-pl-1-pl,mere-2pro,pl,merejne-2pro-pl-1,
uyeri-1-tooth-pert-0-1,ye-tooth,1,uyeri-1-tooth-pert-0,
uyeri-1-tooth-pert-2-pert,ye-tooth,pert,uyeri-1-tooth-pert-2,
tayamanejpe-3p-make-pst-0-3,yamane-make,3,tayamanejpe-3p-make-pst-0,
tayamanejpe-3p-make-pst-2-pst,yamane-make,pst,tayamanejpe-3p-make-pst-2,
tayujwa-3p-burn-ipfv-0-3,yujwa-burn,3,tayujwa-3p-burn-ipfv-0,
tayujwa-3p-burn-ipfv-2-ipfv,yujwa-burn,ipfv,tayujwa-3p-burn-ipfv-2,
uyepematojpe-1-pay-fut-0-1,yepema-pay,1,uyepematojpe-1-pay-fut-0,
uyepematojpe-1-pay-fut-2-fut,yepema-pay,fut,uyepematojpe-1-pay-fut-2,
yokipeke-eat-starch-prog-tr-1-prog,yoki-eat-starch,prog,yokipeke-eat-starch-prog-tr-1,
yamanijpe-make-pst-1-pst,yamani-make,pst,yamanijpe-make-pst-1,
yempekapori-offend-des-ipfv-2-ipfv,yempekapo-offend-des,ipfv,yempekapori-offend-des-ipfv-2,
uyaperi-1-lk-arm-wing-pert-0-1,ape-arm-wing,1,uyaperi-1-lk-arm-wing-pert-0,
uyaperi-1-lk-arm-wing-pert-3-pert,ape-arm-wing,pert,uyaperi-1-lk-arm-wing-pert-3,
meyiwij-2-lk-house-pert-0-2,iwij-house,2,meyiwij-2-lk-house-pert-0,
meyiwij-2-lk-house-pert-3-pert,iwij-house,pert,meyiwij-2-lk-house-pert-3,
takontomo-other-pl-1-pl,takon-other,pl,takontomo-other-pl-1,
waimujnari-speak-ipfv-neg-1-ipfv,waimu-speak,ipfv,waimujnari-speak-ipfv-neg-1,
waimujnari-speak-ipfv-neg-2-neg,waimu-speak,neg,waimujnari-speak-ipfv-neg-2,
takerej-3-relative-pert-0-3,akere-relative-1,3,takerej-3-relative-pert-0,
takerej-3-relative-pert-2-pert,akere-relative-1,pert,takerej-3-relative-pert-2,
wintikatojpano-disappear-fut-concl-1-fut,wintika-disappear,fut,wintikatojpano-disappear-fut-concl-1,
ejwintikatojpano-1-2-disappear-fut-concl-0-12,wintika-disappear,12,ejwintikatojpano-1-2-disappear-fut-concl-0,
ejwintikatojpano-1-2-disappear-fut-concl-2-fut,wintika-disappear,fut,ejwintikatojpano-1-2-disappear-fut-concl-2,
wintikapejse-disappear-plur-pst-2-pst,wintikapej-disappear-plur,pst,wintikapejse-disappear-plur-pst-2,
kukuja-answer-neg-1-neg,kuku-answer,neg,kukuja-answer-neg-1,
iwaijte-3-head-pert-0-3,waijte-head,3,iwaijte-3-head-pert-0,
iwaijte-3-head-pert-2-pert,waijte-head,pert,iwaijte-3-head-pert-2,
waimurunpejteke-speak-plur-pl-imp-2-pl,waimurunpej-speak-plur,pl,waimurunpejteke-speak-plur-pl-imp-2,
waimurunpejteke-speak-plur-pl-imp-3-imp,waimurunpej-speak-plur,imp,waimurunpejteke-speak-plur-pl-imp-3,
taitari-3p-hear-ipfv-0-3,ita-hear,3,taitari-3p-hear-ipfv-0,
taitari-3p-hear-ipfv-2-ipfv,ita-hear,ipfv,taitari-3p-hear-ipfv-2,
waimuke-speak-imp-1-imp,waimu-speak,imp,waimuke-speak-imp-1,
empanke-learn-imp-1-imp,empan-learn,imp,empanke-learn-imp-1,
empampo-learn-des-ipfv-2-ipfv,empampo-learn-des,ipfv,empampo-learn-des-ipfv-2,
waimupori-speak-des-ipfv-2-ipfv,waimupo-speak-des,ipfv,waimupori-speak-des-ipfv-2,
ichiyakono-3-friend-pert-0-3,chiyakono-friend,3,ichiyakono-3-friend-pert-0,
ichiyakono-3-friend-pert-2-pert,chiyakono-friend,pert,ichiyakono-3-friend-pert-2,
inu-3-tongue-pert-0-3,nu-tongue,3,inu-3-tongue-pert-0,
inu-3-tongue-pert-2-pert,nu-tongue,pert,inu-3-tongue-pert-2,
mewaimurujpe-2-language-pert-pst-0-2,waimu-language,2,mewaimurujpe-2-language-pert-pst-0,
mewaimurujpe-2-language-pert-pst-2-pert,waimu-language,pert,mewaimurujpe-2-language-pert-pst-2,
mewaimurujpe-2-language-pert-pst-3-pst,waimu-language,pst,mewaimurujpe-2-language-pert-pst-3,
wenkejtojpano-forget-fut-concl-1-fut,wenkej-forget,fut,wenkejtojpano-forget-fut-concl-1,
tatapeke-3p-say-prog-tr-0-3,ta-say,3,tatapeke-3p-say-prog-tr-0,
tatapeke-3p-say-prog-tr-2-prog,ta-say,prog,tatapeke-3p-say-prog-tr-2,
tai-say-hort-1-hort,ta-say,hort,tai-say-hort-1,
takonojne-other-pl-1-pl,takono-other,pl,takonojne-other-pl-1,
imukutomo-3-child-pert-pl-0-3,muku-child,3,imukutomo-3-child-pert-pl-0,
imukutomo-3-child-pert-pl-2-pert,muku-child,pert,imukutomo-3-child-pert-pl-2,
imukutomo-3-child-pert-pl-3-pl,muku-child,pl,imukutomo-3-child-pert-pl-3,
epese-escape-pst-1-pst,epe-escape,pst,epese-escape-pst-1,
yanejpe-mother-pst-1-pst,yane-mother,pst,yanejpe-mother-pst-1,
tawejpe-3p-kill-pst-0-3,we-kill,3,tawejpe-3p-kill-pst-0,
tawejpe-3p-kill-pst-2-pst,we-kill,pst,tawejpe-3p-kill-pst-2,
tasopikase-3p-skin-pst-0-3,sopika-skin,3,tasopikase-3p-skin-pst-0,
tasopikase-3p-skin-pst-2-pst,sopika-skin,pst,tasopikase-3p-skin-pst-2,
yopoja-find-neg-1-neg,yopo-find,neg,yopoja-find-neg-1,
yopose-find-pst-1-pst,yopo-find,pst,yopose-find-pst-1,
potari-mouth-pert-1-pert,pota-mouth,pert,potari-mouth-pert-1,
punujpe-flesh-pst-1-pst,punu-flesh,pst,punujpe-flesh-pst-1,
wejpeti-come-plur-ipfv-2-ipfv,wejpeti-come-plur,ipfv,wejpeti-come-plur-ipfv-2,
yareri-bring-ipfv-1-ipfv,yare-bring,ipfv,yareri-bring-ipfv-1,
wepikonton-come-ipfv-pl-1-ipfv,wepi-come,ipfv,wepikonton-come-ipfv-pl-1,
wepikonton-come-ipfv-pl-2-pl,wepi-come,pl,wepikonton-come-ipfv-pl-2,
wereta-arrive-ipfv-1-ipfv,wereta-arrive,ipfv,wereta-arrive-ipfv-1,
taweri-3p-kill-ipfv-0-3,we-kill,3,taweri-3p-kill-ipfv-0,
taweri-3p-kill-ipfv-2-ipfv,we-kill,ipfv,taweri-3p-kill-ipfv-2,
tanemeri-3p-leave-ipfv-0-3,neme-leave,3,tanemeri-3p-leave-ipfv-0,
tanemeri-3p-leave-ipfv-2-ipfv,neme-leave,ipfv,tanemeri-3p-leave-ipfv-2,
tayareri-3p-bring-ipfv-0-3,yare-bring,3,tayareri-3p-bring-ipfv-0,
tayareri-3p-bring-ipfv-2-ipfv,yare-bring,ipfv,tayareri-3p-bring-ipfv-2,
yerema-feed-ipfv-1-ipfv,yerema-feed,ipfv,yerema-feed-ipfv-1,
tayareja-3p-bring-neg-0-3,yare-bring,3,tayareja-3p-bring-neg-0,
tayareja-3p-bring-neg-2-neg,yare-bring,neg,tayareja-3p-bring-neg-2,
tayare-3p-bring-ipfv-0-3,yare-bring,3,tayare-3p-bring-ipfv-0,
tayare-3p-bring-ipfv-2-ipfv,yare-bring,ipfv,tayare-3p-bring-ipfv-2,
tachikase-3p-bite-pst-0-3,chika-bite,3,tachikase-3p-bite-pst-0,
tachikase-3p-bite-pst-2-pst,chika-bite,pst,tachikase-3p-bite-pst-2,
roka-wash-ipfv-1-ipfv,roka-wash,ipfv,roka-wash-ipfv-1,
tapirikaja-3p-endure-neg-0-3,pirika-endure,3,tapirikaja-3p-endure-neg-0,
tapirikaja-3p-endure-neg-2-neg,pirika-endure,neg,tapirikaja-3p-endure-neg-2,
tayentojpe-3p-drink-fut-0-3,yen-drink,3,tayentojpe-3p-drink-fut-0,
tayentojpe-3p-drink-fut-2-fut,yen-drink,fut,tayentojpe-3p-drink-fut-2,
apataka-come-out-ipfv-1-ipfv,apataka-come-out,ipfv,apataka-come-out-ipfv-1,
chikaja-bite-neg-1-neg,chika-bite,neg,chikaja-bite-neg-1,
tanepiri-3p-bring-ipfv-0-3,nepi-bring,3,tanepiri-3p-bring-ipfv-0,
tanepiri-3p-bring-ipfv-2-ipfv,nepi-bring,ipfv,tanepiri-3p-bring-ipfv-2,
nejpeti-bring-plur-ipfv-2-ipfv,nejpeti-bring-plur,ipfv,nejpeti-bring-plur-ipfv-2,
